student_id,district_id,school_id,assessment_edition,composite_level,composite_score
7667399868,93408,93408880,DIBELS 8th Edition,Below Benchmark,281
7667243269,93408,93408885,DIBELS 8th Edition,Below Benchmark,282
7663973867,62477,62477883,DIBELS 8th Edition,Above Benchmark,581
7664715161,62477,62477887,DIBELS 8th Edition,Above Benchmark,443
7653266557,820407,820407889,DIBELS 8th Edition,Above Benchmark,342
7629534696,62477,62477880,DIBELS 8th Edition,Above Benchmark,365
7618312769,735107,735107808,DIBELS 8th Edition,Below Benchmark,285
7613429532,93107,93107808,DIBELS 8th Edition,Above Benchmark,348
7611518595,93408,93408886,DIBELS 8th Edition,Above Benchmark,349
7614221994,62477,62477883,DIBELS 8th Edition,At Benchmark,314
7646856561,778108,778108089,DIBELS 8th Edition,Above Benchmark,342
7645218728,62477,62477808,DIBELS 8th Edition,Above Benchmark,393
7645435893,848408,848408887,DIBELS 8th Edition,Above Benchmark,383
7642488443,820407,820407028,DIBELS 8th Edition,Above Benchmark,345
7644887486,86136,86136009,DIBELS 8th Edition,At Benchmark,331
7582372528,93408,93408887,DIBELS 8th Edition,Above Benchmark,463
7584438149,787406,787406805,DIBELS 8th Edition,At Benchmark,329
7575125498,62477,62477883,DIBELS 8th Edition,Above Benchmark,465
7538553389,62477,62477805,DIBELS 8th Edition,Above Benchmark,451
7533963382,93408,93408887,DIBELS 8th Edition,Above Benchmark,342
7539549844,93408,93408883,DIBELS 8th Edition,Above Benchmark,395
7534557572,62477,62477883,DIBELS 8th Edition,Above Benchmark,347
7597745469,820403,820403809,DIBELS 8th Edition,Above Benchmark,335
7599423866,820407,820407029,DIBELS 8th Edition,Well Below Benchmark,247
7591178165,801102,801102806,DIBELS 8th Edition,Above Benchmark,368
7594838548,58109,58109008,DIBELS 8th Edition,At Benchmark,331
7567518154,801102,801102812,DIBELS 8th Edition,Above Benchmark,384
7569962819,93408,93408882,DIBELS 8th Edition,Above Benchmark,361
7566447524,93408,93408802,DIBELS 8th Edition,Well Below Benchmark,259
7559587284,873402,873402806,DIBELS 8th Edition,Above Benchmark,333
7556696835,23403,23403803,DIBELS 8th Edition,Well Below Benchmark,265
7552154211,93408,93408888,DIBELS 8th Edition,Above Benchmark,381
7523139583,62477,62477806,DIBELS 8th Edition,Above Benchmark,381
7529563864,62477,62477887,DIBELS 8th Edition,Above Benchmark,460
7529138134,62477,62477887,DIBELS 8th Edition,At Benchmark,323
7548199317,62477,62477883,DIBELS 8th Edition,Above Benchmark,450
7543371899,86136,86136003,DIBELS 8th Edition,Below Benchmark,300
7545657796,778108,778108059,DIBELS 8th Edition,Below Benchmark,301
7541926966,820407,820407883,DIBELS 8th Edition,Below Benchmark,288
7283894854,778487,778487805,DIBELS 8th Edition,Above Benchmark,359
7289259366,86172,86138008,DIBELS 8th Edition,Below Benchmark,304
7286129313,86136,86136009,DIBELS 8th Edition,Well Below Benchmark,261
7282476572,86172,86138006,DIBELS 8th Edition,Well Below Benchmark,247
7273966818,801102,801102888,DIBELS 8th Edition,At Benchmark,312
7279675474,48405,48405806,DIBELS 8th Edition,At Benchmark,310
7276471921,820407,820407872,DIBELS 8th Edition,Above Benchmark,568
7275421149,820407,820407872,DIBELS 8th Edition,At Benchmark,325
7233266781,19488,19488807,DIBELS 8th Edition,Above Benchmark,445
7231513172,62477,62477883,DIBELS 8th Edition,Above Benchmark,380
7234755674,735107,735107808,DIBELS 8th Edition,Above Benchmark,497
7234675732,62488,62488805,DIBELS 8th Edition,Above Benchmark,484
7297972411,799403,799403806,DIBELS 8th Edition,Below Benchmark,303
7293593472,,,DIBELS 8th Edition,Above Benchmark,345
7299847252,820407,820407870,DIBELS 8th Edition,Above Benchmark,402
7296646118,86136,86136009,DIBELS 8th Edition,At Benchmark,321
7263328512,62477,62477883,DIBELS 8th Edition,Above Benchmark,352
7262681365,808186,808186808,DIBELS 8th Edition,Below Benchmark,304
7257568324,62488,62488809,DIBELS 8th Edition,Above Benchmark,366
7256251472,62477,62477883,DIBELS 8th Edition,Above Benchmark,409
7226771643,808186,808186808,DIBELS 8th Edition,Well Below Benchmark,249
7218236744,62484,62484808,DIBELS 8th Edition,Well Below Benchmark,265
7216115112,93408,93408888,DIBELS 8th Edition,Above Benchmark,424
7248731998,778108,778108051,DIBELS 8th Edition,Above Benchmark,424
7245742497,93408,93408886,DIBELS 8th Edition,Below Benchmark,296
7242968515,820407,820407837,DIBELS 8th Edition,Above Benchmark,383
7241713943,,,DIBELS 8th Edition,Above Benchmark,415
7241433845,86172,86138009,DIBELS 8th Edition,Above Benchmark,345
7244949953,62477,62477804,DIBELS 8th Edition,Above Benchmark,599
7185639273,93408,93408888,DIBELS 8th Edition,Above Benchmark,524
7173898721,86136,,DIBELS 8th Edition,Above Benchmark,332
7179288939,62477,62477883,DIBELS 8th Edition,Below Benchmark,300
7171473619,820407,820407870,DIBELS 8th Edition,Above Benchmark,409
7174839274,,,DIBELS 8th Edition,Above Benchmark,404
7174631262,62477,62477804,DIBELS 8th Edition,Above Benchmark,332
7133168575,62477,62477883,DIBELS 8th Edition,Above Benchmark,334
7132532492,62477,62477802,DIBELS 8th Edition,Above Benchmark,531
7134675268,93408,93408888,DIBELS 8th Edition,Above Benchmark,493
7199772695,93408,93408886,DIBELS 8th Edition,Above Benchmark,347
7199437334,808407,808407858,DIBELS 8th Edition,Above Benchmark,353
7166576757,93408,93408886,DIBELS 8th Edition,Below Benchmark,303
7166477476,801102,801102844,DIBELS 8th Edition,Below Benchmark,304
7165791265,58106,58106008,DIBELS 8th Edition,At Benchmark,317
7157744141,58109,58109008,DIBELS 8th Edition,Above Benchmark,349
7154322967,820407,820407874,DIBELS 8th Edition,Below Benchmark,299
7125697987,93408,93408882,DIBELS 8th Edition,Above Benchmark,353
7118146335,86172,86138005,DIBELS 8th Edition,At Benchmark,321
7119514626,62477,62477888,DIBELS 8th Edition,Above Benchmark,355
7114675654,93408,93408882,DIBELS 8th Edition,Above Benchmark,488
7143252825,93408,93408886,DIBELS 8th Edition,At Benchmark,329
7142148788,772174,772174008,DIBELS 8th Edition,Above Benchmark,461
7483685691,93408,93408881,DIBELS 8th Edition,Above Benchmark,371
7485136859,62477,62477883,DIBELS 8th Edition,Above Benchmark,475
7473731486,48405,48405880,DIBELS 8th Edition,At Benchmark,321
7476949576,86172,86138008,DIBELS 8th Edition,Above Benchmark,375
7476946591,80407,80407808,DIBELS 8th Edition,Above Benchmark,365
7439552983,93408,93408882,DIBELS 8th Edition,Below Benchmark,293
7498467969,86136,,DIBELS 8th Edition,Above Benchmark,375
7499483662,93408,93408886,DIBELS 8th Edition,Above Benchmark,406
7496127386,820407,820407877,DIBELS 8th Edition,Above Benchmark,394
7491826124,,,DIBELS 8th Edition,Above Benchmark,355
7468393765,801102,801102831,DIBELS 8th Edition,Above Benchmark,421
7465698797,772189,772189008,DIBELS 8th Edition,Above Benchmark,370
7465525865,62477,62477802,DIBELS 8th Edition,Above Benchmark,509
7457422471,820407,820407801,DIBELS 8th Edition,Above Benchmark,356
7452957914,,,DIBELS 8th Edition,Below Benchmark,291
7454964852,93408,93408884,DIBELS 8th Edition,Above Benchmark,358
7426419645,821409,821409862,DIBELS 8th Edition,Above Benchmark,542
7424874849,62477,62477804,DIBELS 8th Edition,Above Benchmark,512
7424827326,86172,86172006,DIBELS 8th Edition,Above Benchmark,506
7411496672,86172,86138003,DIBELS 8th Edition,Above Benchmark,394
7447671754,801102,801102847,DIBELS 8th Edition,Above Benchmark,510
3884312946,93408,93408881,DIBELS 8th Edition,Above Benchmark,373
3871198747,86172,86138007,DIBELS 8th Edition,Above Benchmark,387
3837152513,86406,86406804,DIBELS 8th Edition,At Benchmark,326
3833998332,62477,62477880,DIBELS 8th Edition,Above Benchmark,352
3898613188,62484,62484808,DIBELS 8th Edition,Below Benchmark,281
3893828581,820407,820407877,DIBELS 8th Edition,Above Benchmark,338
3891877561,1407,1407807,DIBELS 8th Edition,Above Benchmark,398
3891412988,58106,58106008,DIBELS 8th Edition,Above Benchmark,364
3828321975,62477,62477880,DIBELS 8th Edition,Above Benchmark,399
3825573447,778108,778108051,DIBELS 8th Edition,Above Benchmark,405
3812489394,93408,93408886,DIBELS 8th Edition,Above Benchmark,367
3848944524,86172,86138006,DIBELS 8th Edition,Above Benchmark,337
3788951519,93408,93408881,DIBELS 8th Edition,Above Benchmark,563
3788412257,76404,76404807,DIBELS 8th Edition,Well Below Benchmark,249
3783673911,93408,93408801,DIBELS 8th Edition,Below Benchmark,301
3785866484,873401,873401803,DIBELS 8th Edition,Well Below Benchmark,245
3782336712,62477,62477804,DIBELS 8th Edition,Above Benchmark,439
3784512986,93408,93408888,DIBELS 8th Edition,Above Benchmark,388
3773626959,48405,48405888,DIBELS 8th Edition,At Benchmark,310
3775996385,62477,62477880,DIBELS 8th Edition,Below Benchmark,295
3771689436,93408,93408801,DIBELS 8th Edition,Well Below Benchmark,252
3739848817,808186,808186808,DIBELS 8th Edition,At Benchmark,317
3797641955,62477,62477880,DIBELS 8th Edition,Above Benchmark,405
3799625116,81407,81407808,DIBELS 8th Edition,Below Benchmark,301
3799454643,820407,820407874,DIBELS 8th Edition,Above Benchmark,351
3763261613,93408,93408805,DIBELS 8th Edition,Above Benchmark,415
3752932986,,,DIBELS 8th Edition,At Benchmark,323
3751346834,,,DIBELS 8th Edition,Above Benchmark,353
3751686121,62477,62477887,DIBELS 8th Edition,Above Benchmark,374
3754378285,86172,86138006,DIBELS 8th Edition,Above Benchmark,494
3728386182,58109,58109008,DIBELS 8th Edition,Above Benchmark,376
3723845466,820407,820407872,DIBELS 8th Edition,At Benchmark,306
3721217391,93408,93408888,DIBELS 8th Edition,Above Benchmark,379
3724335828,62477,62477803,DIBELS 8th Edition,At Benchmark,319
3717496553,86172,86138009,DIBELS 8th Edition,At Benchmark,320
3715562126,93408,93408882,DIBELS 8th Edition,Below Benchmark,298
3715163764,19107,19107007,DIBELS 8th Edition,Below Benchmark,292
3747462898,93408,93408881,DIBELS 8th Edition,Above Benchmark,391
3745945665,58106,58106008,DIBELS 8th Edition,Below Benchmark,289
3386658473,86172,86172005,DIBELS 8th Edition,Above Benchmark,344
3386233279,93408,93408881,DIBELS 8th Edition,At Benchmark,308
3379339244,86101,86101004,DIBELS 8th Edition,Above Benchmark,338
3379665159,93408,93408884,DIBELS 8th Edition,Above Benchmark,403
3376524992,808407,808407856,DIBELS 8th Edition,At Benchmark,317
3371675277,19488,19488807,DIBELS 8th Edition,Above Benchmark,454
3374839383,801102,801102806,DIBELS 8th Edition,Well Below Benchmark,245
3374724211,62477,62477883,DIBELS 8th Edition,Above Benchmark,346
3374674891,808186,808186808,DIBELS 8th Edition,Well Below Benchmark,267
3393957475,62477,62477801,DIBELS 8th Edition,Above Benchmark,360
3399193898,86136,86136006,DIBELS 8th Edition,Above Benchmark,464
3396432569,93408,93408886,DIBELS 8th Edition,Well Below Benchmark,259
3395765793,62477,62477883,DIBELS 8th Edition,Above Benchmark,474
3368455156,820407,820407878,DIBELS 8th Edition,Above Benchmark,382
3365514839,19488,19488807,DIBELS 8th Edition,Above Benchmark,333
3362195812,62477,62477801,DIBELS 8th Edition,Above Benchmark,371
3364742732,86136,86136006,DIBELS 8th Edition,Above Benchmark,424
3358421434,93408,93408882,DIBELS 8th Edition,Above Benchmark,420
3356163192,,,DIBELS 8th Edition,Above Benchmark,553
3356163192,,,IDEL Standard 3 Period,Benchmark,
3351331223,62477,62477888,DIBELS 8th Edition,Above Benchmark,386
3328844619,86136,,DIBELS 8th Edition,At Benchmark,328
3323798597,801102,801102300,DIBELS 8th Edition,Below Benchmark,305
3323144296,833403,833403808,DIBELS 8th Edition,Above Benchmark,395
3326934123,801102,801102840,DIBELS 8th Edition,Above Benchmark,332
3325769921,888408,888408809,DIBELS 8th Edition,Well Below Benchmark,256
3322998483,86136,86136004,DIBELS 8th Edition,Above Benchmark,478
3322192927,778108,778108039,DIBELS 8th Edition,Above Benchmark,358
3317884576,93408,93408882,DIBELS 8th Edition,Above Benchmark,519
3313822894,801405,801405877,DIBELS 8th Edition,At Benchmark,316
3313561515,820407,820407838,DIBELS 8th Edition,Above Benchmark,465
3347769295,62477,62477883,DIBELS 8th Edition,Above Benchmark,372
3341374693,8404,8404808,DIBELS 8th Edition,Above Benchmark,446
3981921873,62477,62477883,DIBELS 8th Edition,Above Benchmark,336
3984589552,62477,62477883,DIBELS 8th Edition,Above Benchmark,486
3979557586,86136,86136003,DIBELS 8th Edition,Above Benchmark,334
3975193598,93408,93408888,DIBELS 8th Edition,Above Benchmark,358
3974626181,93408,93408880,DIBELS 8th Edition,Below Benchmark,290
3936438592,62477,62477880,DIBELS 8th Edition,Above Benchmark,414
3935468472,93408,93408886,DIBELS 8th Edition,Above Benchmark,356
3995486652,62477,62477806,DIBELS 8th Edition,Above Benchmark,415
3992982484,820407,820407887,DIBELS 8th Edition,Above Benchmark,356
3991494267,93408,93408888,DIBELS 8th Edition,Below Benchmark,287
3994267632,93408,93408886,DIBELS 8th Edition,Above Benchmark,416
3963371566,801405,801405889,DIBELS 8th Edition,Well Below Benchmark,270
3963192469,778108,778108089,DIBELS 8th Edition,Below Benchmark,302
3969979963,86406,86406804,DIBELS 8th Edition,Well Below Benchmark,243
3958744674,801405,801405879,DIBELS 8th Edition,Above Benchmark,369
3958347663,778108,778108089,DIBELS 8th Edition,At Benchmark,309
3953818924,93408,93408884,DIBELS 8th Edition,Above Benchmark,420
3928662247,93408,93408883,DIBELS 8th Edition,Above Benchmark,350
3928572581,62477,62477880,DIBELS 8th Edition,Above Benchmark,393
3923657129,820407,820407028,DIBELS 8th Edition,Above Benchmark,347
3929557568,820407,820407888,DIBELS 8th Edition,Above Benchmark,534
3929233882,778108,778108073,DIBELS 8th Edition,At Benchmark,318
3922436733,86136,86136006,DIBELS 8th Edition,Above Benchmark,344
3921373577,58107,58107009,DIBELS 8th Edition,Above Benchmark,346
3917167446,58109,58109008,DIBELS 8th Edition,Well Below Benchmark,276
3913173371,62477,62477887,DIBELS 8th Edition,Above Benchmark,339
3915886217,86136,86136006,DIBELS 8th Edition,Above Benchmark,428
3914944886,821409,821409894,DIBELS 8th Edition,Above Benchmark,471
3949538951,86487,86487880,DIBELS 8th Edition,Below Benchmark,283
3946869396,801405,801405879,DIBELS 8th Edition,At Benchmark,307
3687272126,,,DIBELS 8th Edition,Well Below Benchmark,267
3682946137,62477,62477804,DIBELS 8th Edition,Above Benchmark,385
3682679324,848408,848408802,DIBELS 8th Edition,Above Benchmark,425
3684735679,93408,93408886,DIBELS 8th Edition,At Benchmark,325
3673991367,93408,93408886,DIBELS 8th Edition,At Benchmark,328
3675499512,873402,873402806,DIBELS 8th Edition,Above Benchmark,336
3638862791,93408,93408802,DIBELS 8th Edition,Below Benchmark,290
3637768528,,,DIBELS 8th Edition,Below Benchmark,292
3632329958,844408,844408885,DIBELS 8th Edition,At Benchmark,326
3631957135,93408,93408883,DIBELS 8th Edition,Above Benchmark,441
3697393195,821409,821409867,DIBELS 8th Edition,Well Below Benchmark,252
3699792199,62488,62488807,DIBELS 8th Edition,Above Benchmark,385
3665323665,62477,62477880,DIBELS 8th Edition,Above Benchmark,424
3662815628,62477,62477880,DIBELS 8th Edition,Above Benchmark,362
3662299176,93408,93408884,DIBELS 8th Edition,At Benchmark,319
3653312583,93408,93408883,DIBELS 8th Edition,Above Benchmark,390
3656967157,,,DIBELS 8th Edition,Above Benchmark,420
3629338353,60480,60480808,DIBELS 8th Edition,At Benchmark,318
3626285525,62477,62477804,DIBELS 8th Edition,Above Benchmark,390
3622855231,,,DIBELS 8th Edition,At Benchmark,330
3624863484,820407,820407881,DIBELS 8th Edition,Above Benchmark,478
3611613275,62477,62477801,DIBELS 8th Edition,Above Benchmark,353
3648824271,86172,86138006,DIBELS 8th Edition,Above Benchmark,419
3642622194,801102,801102840,DIBELS 8th Edition,Below Benchmark,295
3586689532,93408,93408883,DIBELS 8th Edition,Above Benchmark,358
3576671392,787406,787406876,DIBELS 8th Edition,At Benchmark,323
3572539684,86136,86136009,DIBELS 8th Edition,Well Below Benchmark,257
3572119661,801405,801405888,DIBELS 8th Edition,Below Benchmark,302
3538224476,93408,93408801,DIBELS 8th Edition,Above Benchmark,616
3537331299,819402,819402808,DIBELS 8th Edition,At Benchmark,319
3532846433,86136,,DIBELS 8th Edition,Well Below Benchmark,272
3598366455,93408,93408881,DIBELS 8th Edition,At Benchmark,329
3598657688,62477,62477887,DIBELS 8th Edition,Above Benchmark,356
3593934883,800402,800402807,DIBELS 8th Edition,Well Below Benchmark,276
3591989383,93408,93408885,DIBELS 8th Edition,Well Below Benchmark,265
3562631996,62477,62477887,DIBELS 8th Edition,Above Benchmark,443
3558175838,93408,93408880,DIBELS 8th Edition,Above Benchmark,461
3552596767,62477,62477803,DIBELS 8th Edition,Above Benchmark,475
3554814487,778108,778108053,DIBELS 8th Edition,Above Benchmark,332
3554296856,86136,86136001,DIBELS 8th Edition,Well Below Benchmark,267
3525893661,820407,820407870,DIBELS 8th Edition,Well Below Benchmark,249
3522634195,808407,808407858,DIBELS 8th Edition,Well Below Benchmark,272
3514538393,870408,870408809,DIBELS 8th Edition,Above Benchmark,371
3548929158,93408,93408885,DIBELS 8th Edition,Above Benchmark,372
3547174396,820407,820407838,DIBELS 8th Edition,Above Benchmark,363
3281351223,820407,820407878,DIBELS 8th Edition,Below Benchmark,299
3281346295,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,258
3281596492,62477,62477880,DIBELS 8th Edition,Above Benchmark,355
3274226768,821405,821405808,DIBELS 8th Edition,At Benchmark,323
3232931987,62477,62477805,DIBELS 8th Edition,Below Benchmark,305
3234415656,93408,93408886,DIBELS 8th Edition,Above Benchmark,358
3298399578,778108,778108089,DIBELS 8th Edition,At Benchmark,326
3297767748,62477,62477806,DIBELS 8th Edition,Below Benchmark,302
3295944344,808186,808186808,DIBELS 8th Edition,At Benchmark,309
3266871564,808407,808407863,DIBELS 8th Edition,Below Benchmark,285
3266974942,,,DIBELS 8th Edition,Below Benchmark,298
3262547145,62477,62477801,DIBELS 8th Edition,Above Benchmark,427
3259617286,86136,86136009,DIBELS 8th Edition,Above Benchmark,411
3256913263,58109,58109008,DIBELS 8th Edition,Above Benchmark,423
3251341468,93408,93408883,DIBELS 8th Edition,Above Benchmark,377
3227254668,808171,808171007,DIBELS 8th Edition,Below Benchmark,304
3223854655,86136,86136003,DIBELS 8th Edition,At Benchmark,307
3223394823,86172,86138007,DIBELS 8th Edition,Above Benchmark,513
3223645784,820407,820407837,DIBELS 8th Edition,Above Benchmark,449
3226423984,778108,778108055,DIBELS 8th Edition,Above Benchmark,369
3215717317,93408,93408883,DIBELS 8th Edition,At Benchmark,310
3212729895,93408,93408882,DIBELS 8th Edition,Below Benchmark,305
3248215495,801102,801102874,DIBELS 8th Edition,Well Below Benchmark,263
3245956195,62477,62477883,DIBELS 8th Edition,Above Benchmark,404
3245951871,820407,820407833,DIBELS 8th Edition,Above Benchmark,362
3245577681,62477,62477887,DIBELS 8th Edition,At Benchmark,312
3182623991,93408,93408883,DIBELS 8th Edition,Above Benchmark,393
3176472567,86172,86138008,DIBELS 8th Edition,Above Benchmark,344
3138313166,,,DIBELS 8th Edition,Above Benchmark,451
3137729255,93408,93408884,DIBELS 8th Edition,Above Benchmark,375
3133922774,62477,62477808,DIBELS 8th Edition,Above Benchmark,365
3139294245,778108,778108089,DIBELS 8th Edition,Above Benchmark,350
3134914599,86172,86138006,DIBELS 8th Edition,Below Benchmark,298
3198836987,93408,93408801,DIBELS 8th Edition,Above Benchmark,342
3199832757,,,DIBELS 8th Edition,Above Benchmark,428
3195319681,93408,93408888,DIBELS 8th Edition,Above Benchmark,364
3167822352,62477,62477883,DIBELS 8th Edition,Above Benchmark,467
3164567876,,,DIBELS 8th Edition,Above Benchmark,333
3158265953,62477,62477801,DIBELS 8th Edition,Above Benchmark,383
3152319698,825407,825407809,DIBELS 8th Edition,At Benchmark,330
3129923834,819402,819402806,DIBELS 8th Edition,Above Benchmark,344
3121465479,62477,62477880,DIBELS 8th Edition,Above Benchmark,333
3118241294,801405,801405872,DIBELS 8th Edition,Below Benchmark,297
3148554849,62477,62477887,DIBELS 8th Edition,Above Benchmark,353
3142769148,93408,93408883,DIBELS 8th Edition,Above Benchmark,492
3488679722,62477,62477883,DIBELS 8th Edition,Above Benchmark,338
3483234714,62477,62477883,DIBELS 8th Edition,Above Benchmark,356
3482564371,58109,58109008,DIBELS 8th Edition,Above Benchmark,333
3481182431,820407,820407873,DIBELS 8th Edition,Above Benchmark,516
3477277692,778108,778108089,DIBELS 8th Edition,Above Benchmark,415
3475925898,778108,778108089,DIBELS 8th Edition,Above Benchmark,340
3472824119,62477,62477801,DIBELS 8th Edition,Above Benchmark,362
3474534173,48405,48405801,DIBELS 8th Edition,Above Benchmark,342
3432314732,86172,86138008,DIBELS 8th Edition,Above Benchmark,419
3491197852,27403,27403808,DIBELS 8th Edition,Above Benchmark,349
3494547562,844407,844407801,DIBELS 8th Edition,Above Benchmark,333
3467532558,58107,58107006,DIBELS 8th Edition,At Benchmark,317
3463144746,86136,86136009,DIBELS 8th Edition,Well Below Benchmark,278
3464871875,62477,62477801,DIBELS 8th Edition,Above Benchmark,519
3455436515,93408,93408886,DIBELS 8th Edition,Above Benchmark,339
3452421143,883408,883408806,DIBELS 8th Edition,Above Benchmark,334
3451686449,820407,820407837,DIBELS 8th Edition,Well Below Benchmark,249
3423128617,62477,62477887,DIBELS 8th Edition,At Benchmark,323
3426537815,821409,821409861,DIBELS 8th Edition,Above Benchmark,443
3415713953,86136,86136009,DIBELS 8th Edition,At Benchmark,308
3411928378,62477,62477801,DIBELS 8th Edition,At Benchmark,323
3449481273,19488,19488807,DIBELS 8th Edition,Above Benchmark,441
3446326645,62477,62477806,DIBELS 8th Edition,Above Benchmark,349
3441156867,778108,778108089,DIBELS 8th Edition,Above Benchmark,396
9883474856,820407,820407801,DIBELS 8th Edition,Above Benchmark,357
9886698599,778108,778108053,DIBELS 8th Edition,At Benchmark,308
9885495679,801102,801102841,DIBELS 8th Edition,Well Below Benchmark,274
9884572719,820407,820407838,DIBELS 8th Edition,Above Benchmark,335
9877179626,873402,873402806,DIBELS 8th Edition,Below Benchmark,290
9873878585,86172,86172006,DIBELS 8th Edition,Above Benchmark,353
9875681897,62484,62484808,DIBELS 8th Edition,Well Below Benchmark,273
9874178955,93408,93408881,DIBELS 8th Edition,Above Benchmark,372
9838426349,844408,844408807,DIBELS 8th Edition,At Benchmark,311
9837659392,795402,795402808,DIBELS 8th Edition,At Benchmark,324
9836756965,60480,60480802,DIBELS 8th Edition,Below Benchmark,299
9896563823,820407,820407879,DIBELS 8th Edition,At Benchmark,309
9863517649,62477,62477887,DIBELS 8th Edition,At Benchmark,310
9857364745,820407,820407877,DIBELS 8th Edition,At Benchmark,321
9859765756,86172,86138007,DIBELS 8th Edition,Above Benchmark,347
9851774742,821409,821409862,DIBELS 8th Edition,At Benchmark,320
9829717277,93408,93408887,DIBELS 8th Edition,Above Benchmark,504
9822354356,801102,801102300,DIBELS 8th Edition,Above Benchmark,335
9821217269,93408,93408881,DIBELS 8th Edition,Above Benchmark,359
9813751876,58106,58106008,DIBELS 8th Edition,Above Benchmark,387
9819449878,93408,93408888,DIBELS 8th Edition,Above Benchmark,558
9814987191,78407,78407886,DIBELS 8th Edition,At Benchmark,326
9848482598,62477,62477887,DIBELS 8th Edition,Above Benchmark,443
9849775344,62477,62477880,DIBELS 8th Edition,Above Benchmark,381
9788768584,778108,778108051,DIBELS 8th Edition,Below Benchmark,283
9787728181,93408,93408888,DIBELS 8th Edition,Above Benchmark,428
9784655252,93408,93408806,DIBELS 8th Edition,Above Benchmark,401
9771648198,,,DIBELS 8th Edition,Well Below Benchmark,258
9771569625,820407,820407838,DIBELS 8th Edition,At Benchmark,312
9774331767,93408,93408883,DIBELS 8th Edition,At Benchmark,316
9737319385,801102,801102300,DIBELS 8th Edition,Above Benchmark,490
9733993978,93408,93408888,DIBELS 8th Edition,Above Benchmark,394
9739236133,820407,820407878,DIBELS 8th Edition,Above Benchmark,374
9736291795,62477,62477880,DIBELS 8th Edition,Above Benchmark,349
9735774547,62477,62477804,DIBELS 8th Edition,Above Benchmark,404
9734248229,93408,93408881,DIBELS 8th Edition,At Benchmark,312
9798372429,62477,62477883,DIBELS 8th Edition,Above Benchmark,352
9769259261,873402,873402803,DIBELS 8th Edition,Below Benchmark,303
9765334119,821409,821409898,DIBELS 8th Edition,At Benchmark,326
9758457283,844408,844408880,DIBELS 8th Edition,Above Benchmark,399
9759869575,808407,808407858,DIBELS 8th Edition,Well Below Benchmark,247
9759826517,778108,778108089,DIBELS 8th Edition,Above Benchmark,369
9759649348,93408,93408883,DIBELS 8th Edition,Above Benchmark,448
9721484465,86136,,DIBELS 8th Edition,Above Benchmark,403
9716895413,62477,62477880,DIBELS 8th Edition,Above Benchmark,361
9747662899,89109,89109005,DIBELS 8th Edition,Above Benchmark,658
9746285768,62477,62477801,DIBELS 8th Edition,Above Benchmark,452
9742377845,93408,93408881,DIBELS 8th Edition,At Benchmark,324
9388376729,873401,873401806,DIBELS 8th Edition,Above Benchmark,360
9384917838,801102,801102831,DIBELS 8th Edition,Well Below Benchmark,258
9378491328,86136,86136009,DIBELS 8th Edition,Above Benchmark,459
9377869293,58109,58109008,DIBELS 8th Edition,Above Benchmark,410
9377334951,778108,778108089,DIBELS 8th Edition,At Benchmark,306
9371641264,93408,93408883,DIBELS 8th Edition,Above Benchmark,369
9337785844,93408,93408883,DIBELS 8th Edition,Below Benchmark,283
9332935446,62477,62477888,DIBELS 8th Edition,Above Benchmark,549
9393165561,821409,821409868,DIBELS 8th Edition,Below Benchmark,294
9395536298,62477,62477880,DIBELS 8th Edition,Above Benchmark,346
9392644598,799403,799403806,DIBELS 8th Edition,Well Below Benchmark,252
9391739489,93408,93408889,DIBELS 8th Edition,Above Benchmark,365
9394695597,93408,93408886,DIBELS 8th Edition,Above Benchmark,465
9363454775,93408,93408801,DIBELS 8th Edition,Above Benchmark,380
9362941398,873402,873402885,DIBELS 8th Edition,Above Benchmark,350
9361734612,820407,820407872,DIBELS 8th Edition,Above Benchmark,336
9357533499,62477,62477805,DIBELS 8th Edition,Below Benchmark,302
9359519515,58106,58106008,DIBELS 8th Edition,Above Benchmark,379
9355324994,19488,19488807,DIBELS 8th Edition,Above Benchmark,367
9352767975,,,DIBELS 8th Edition,Above Benchmark,442
9352573243,93408,93408887,DIBELS 8th Edition,Above Benchmark,437
9327496541,820405,820405805,DIBELS 8th Edition,Above Benchmark,532
9329793561,,,DIBELS 8th Edition,Above Benchmark,340
9325621392,808407,808407857,DIBELS 8th Edition,Below Benchmark,294
9324428712,86172,86138006,DIBELS 8th Edition,Above Benchmark,503
9315314883,820407,820407877,DIBELS 8th Edition,Below Benchmark,290
9311881949,806405,806405888,DIBELS 8th Edition,Well Below Benchmark,260
9311554276,778108,778108089,DIBELS 8th Edition,At Benchmark,306
9314559569,93408,93408882,DIBELS 8th Edition,Above Benchmark,332
9348625165,820407,820407872,DIBELS 8th Edition,Below Benchmark,304
9347228774,86172,86172006,DIBELS 8th Edition,Below Benchmark,288
9341538433,873401,873401803,DIBELS 8th Edition,Well Below Benchmark,272
9988283684,62477,62477883,DIBELS 8th Edition,At Benchmark,327
9983355179,820407,820407801,DIBELS 8th Edition,Well Below Benchmark,279
9986772746,93408,93408801,DIBELS 8th Edition,Above Benchmark,362
9982387143,801102,801102300,DIBELS 8th Edition,Above Benchmark,368
9982173273,62477,62477883,DIBELS 8th Edition,Above Benchmark,354
9981436452,93408,93408888,DIBELS 8th Edition,At Benchmark,329
